Types d'aliments,aliment,link,Quantité,Eau,Protéines,Alcool,Glucides,Lipides,Vitamine A(rétinol),Bêta-carotène(provitamine A),Vitamine D(cholécalciférol),Vitamine E(tocophérol),Vitamine K1,Vitamine K2,Vitamine C,Vitamine B1(thiamine),Vitamine B2(riboflavine),Vitamine B3(niacine),Vitamine B5(acide panthonéique),Vitamine B6,Vitamine B9(acide folique),Vitamine B12(cobolamine),Calcium,Cuivre
legumes,Batavia,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/batavia-917865,100000000.0,95600000.0,1250000.0,,1780000.0,500000.0,,891000000.0,,80.0,20600000.0,,4380.0,42.0,10.0,200.0,79.0,51.0,65599999.99999999,,26000.0,40.0
legumes,Betterave rouge,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/betterave-rouge-917867,100000000.0,86700000.0,1740000.0,,9100000.0,240000.0,,20000000.0,,60.0,200000.0,,6450.0,28.0,43.0,270.0,150.0,59.0,100000000.0,,22100.0,98.0
legumes,Blette,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/blette-917866,100000000.0,95400000.0,1000000.0,,1630000.0,500000.0,,25900000.0,250000.0,250.0,800000.0,,3080.0,15.0,15.0,100.0,200.0,36.0,24700000.0,,25000.0,30.0
legumes,Brocoli,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/brocoli-917868,100000000.0,88900000.0,3950000.0,,1700000.0,480000.0,,361000000.0,,1040.0,181000000.0,,106000.0,74.0,120.0,820.0,780.0,170.0,153000000.0,,45900.0,59.0
legumes,Cardon,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/cardon-917869,100000000.0,94000000.0,700000.0,,1700000.0,100000.0,,,,190.0,,,2000.0,20.0,30.0,300.0,340.0,120.0,68000000.0,,70000.0,230.0
legumes,Carotte,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/carotte-917870,100000000.0,88100000.0,630000.0,,7590000.0,500000.0,,8290000000.0,,270.0,2960000.0,,2050.0,28.0,10.0,100.0,200.0,93.0,59400000.0,,25000.0,50.0
legumes,Céleri branche,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/celeri-branche-917871,100000000.0,93400000.0,630000.0,,2410000.0,500000.0,,74600000.0,,80.0,4860000.0,,5510.0,15.0,10.0,100.0,270.0,52.0,56800000.0,,46000.0,30.0
legumes,Céleri-rave,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/celeri-rave-917872,100000000.0,88800000.0,1380000.0,,3980000.0,500000.0,,5000000.0,,120.0,800000.0,,2870.0,59.0,41.0,300.0,590.0,200.0,39000000.0,,40000.0,110.0
legumes,Cèpe,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/cepe-917875,100000000.0,90300000.0,3130000.0,,3030000.0,430000.0,,,3100000.0,40.0,,,3000.0,210.0,320.0,4450.0,2700.0,180.0,44000000.0,,23000.0,230.0
legumes,Champignon,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/champignon-917880,100000000.0,92600000.0,2370000.0,,1880000.0,230000.0,,,200000.0,10.0,,,3400.0,84.0,420.0,4550.0,1750.0,82.0,29000000.0,,7780.0,320.0
legumes,Champignon de paris,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/champignon-de-paris-917873,100000000.0,93900000.0,2620000.0,,3150000.0,360000.0,,,300000.0,20.0,,,3090.0,73.0,290.0,5000.0,1570.0,100.0,34500000.0,,6030.0,350.0
legumes,Champignon noir séché,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/champignon-noir-seche-917874,100000000.0,,7270000.0,,,75000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
legumes,Chicorée frisée,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chicoree-frisee-917942,100000000.0,92900000.0,1480000.0,,2400000.0,250000.0,,3430000000.0,,2260.0,298000000.0,,18500.0,70.0,88.0,450.0,1030.0,63.0,126000000.0,,76000.0,200.0
legumes,Chicorée rouge,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chicoree-rouge-917882,100000000.0,94000000.0,1400000.0,,1600000.0,100000.0,,,,570.0,,,10000.0,70.0,50.0,300.0,,70.0,13000000.0,,36000.0,
legumes,Chicorée verte,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chicoree-verte-917883,100000000.0,91200000.0,1900000.0,,500000.0,500000.0,,3250000000.0,,570.0,,,46000.0,60.0,530.0,300.0,,20.0,29000000.0,,82500.0,60.0
legumes,Chou blanc,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chou-blanc-917884,100000000.0,90000000.0,1380000.0,,4630000.0,600000.0,,5000000.0,,80.0,9600000.0,,8880.0,40.0,10.0,200.0,180.0,170.0,69600000.0,,59000.0,20.0
legumes,Chou chinois (pak-choi),https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chou-chinois-pak-choi-917885,100000000.0,95200000.0,1380000.0,,1650000.0,200000.0,,2680000000.0,,110.0,45500000.0,,40300.0,40.0,65.0,480.0,92.0,190.0,73600000.0,,86400.0,21.0
legumes,Chou de bruxelles,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chou-de-bruxelles-917886,100000000.0,85000000.0,3980000.0,,5670000.0,400000.0,,450000000.0,,890.0,214000000.0,,103000.0,130.0,130.0,770.0,520.0,250.0,95500000.0,,32299.999999999996,62.0
legumes,Chou frisé,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chou-frise-917887,100000000.0,82800000.0,4330000.0,,4200000.0,1070000.0,,5930000000.0,,3470.0,477000000.0,,145000.0,130.0,210.0,1900.0,550.0,310.0,101000000.0,,185000.0,800.0
legumes,Chou romanesco,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chou-romanesco-917888,100000000.0,89800000.0,2930000.0,,2200000.0,400000.0,,93000000.0,,40.0,20200000.0,,70600.0,80.0,100.0,730.0,700.0,220.0,57000000.0,,34500.0,41.0
legumes,Chou rouge,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chou-rouge-917889,100000000.0,90700000.0,1130000.0,,4330000.0,500000.0,,5000000.0,,80.0,6410000.0,,18700.0,36.0,10.0,120.0,240.0,140.0,31900000.0,,36000.0,20.0
legumes,Chou vert,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chou-vert-917890,100000000.0,91800000.0,2530000.0,,1920000.0,410000.0,,321000000.0,,160.0,121000000.0,,69000.0,59.0,39.0,260.0,170.0,150.0,67900000.0,,96200.0,49.0
legumes,Chou-fleur,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chou-fleur-917891,100000000.0,92900000.0,1810000.0,,2130000.0,700000.0,,5000000.0,,80.0,3310000.0,,4140.0,31.0,10.0,260.0,720.0,220.0,56200000.0,,23000.0,20.0
legumes,Chou-rave,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/chou-rave-917892,100000000.0,91000000.0,1790000.0,,2350000.0,100000.0,,22000000.0,,480.0,100000.0,,55100.0,50.0,20.0,400.0,170.0,150.0,16000000.0,,24000.0,130.0
legumes,Citrouille,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/citrouille-917893,100000000.0,91600000.0,1000000.0,,6000000.0,100000.0,,3100000000.0,,1060.0,1100000.0,,9000.0,50.0,110.0,600.0,300.0,61.0,16000000.0,,21000.0,130.0
legumes,Coeur de palmier,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/coeur-de-palmier-917894,100000000.0,90200000.0,2450000.0,,4030000.0000000005,500000.0,,,,,,,7900.0,11.0,57.0,440.0,130.0,22.0,39000000.0,,58000.0,130.0
legumes,Concentré de tomates,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/concentre-de-tomates-917953,100000000.0,72000000.0,4400000.0,,17100000.0,530000.0,,784000000.0,,5700.0,11400000.0,,2600.0,80.0,100.0,2200.0,200.0,90.0,58000000.0,,45600.0,100.0
legumes,Concombre,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/concombre-917895,100000000.0,96300000.0,560000.0,,2230000.0,500000.0,,24300000.0,,80.0,2750000.0,,3520.0,15.0,10.0,100.0,150.0,42.0,7200000.0,,16000.0,20.0
legumes,Coulis de tomates,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/coulis-de-tomates-917954,100000000.0,88200000.0,2049999.9999999998,,8530000.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
legumes,Courge,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/courge-917900,100000000.0,92300000.0,1100000.0,,1600000.0,170000.0,,820000000.0,,120.0,1100000.0,,14700.0,28.0,100.0,490.0,170.0,130.0,34000000.0,,28500.0,61.0
legumes,Courge doubeurre,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/courge-doubeurre-917896,100000000.0,86400000.0,1000000.0,,5400000.0,100000.0,,4230000000.0,,1440.0,1100000.0,,21000.0,100.0,20.0,1200.0,400.0,150.0,27000000.0,,48000.0,72.0
legumes,Courge melonnette,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/courge-melonnette-917897,100000000.0,91200000.0,750000.0,,5980000.0,130000.0,,,,,,,9700.0,10.0,,,,,,,18300.0,
legumes,Courge musquée,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/courge-musquee-917898,100000000.0,93300000.0,550000.0,,4600000.0,100000.0,,,,,,,4600.0,10.0,,,,,,,18300.0,
legumes,Courge spaghetti,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/courge-spaghetti-917899,100000000.0,91600000.0,640000.0,,5410000.0,570000.0,,64000000.0,,130.0,900000.0,,2100.0,37.0,18.0,950.0,360.0,100.0,12000000.0,,23000.0,37.0
legumes,Courgette,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/courgette-917901,100000000.0,94700000.0,1230000.0,,1800000.0,260000.0,,120000000.0,,120.0,4300000.0,,17500.0,47.0,120.0,470.0,180.0,190.0,36000000.0,,18700.0,52.0
legumes,Cresson,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/cresson-917903,100000000.0,94600000.0,2089999.9999999998,,900000.0,150000.0,,1910000000.0,,1000.0,250000000.0,,51500.0,95.0,110.0,400.0,210.0,130.0,9000000.0,,101000.0,110.0
legumes,Cresson alénois,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/cresson-alenois-917902,100000000.0,91100000.0,2550000.0,,2200000.0,600000.0,,4150000000.0,,2150.0,542000000.0,,52000.0,130.0,230.0,1750.0,270.0,270.0,95000000.0,,75500.0,130.0
legumes,Crosne,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/crosne-917904,100000000.0,85700000.0,2130000.0,,9110000.0,500000.0,,5000000.0,250000.0,80.0,800000.0,,,25.0,10.0,320.0,380.0,68.0,32299999.999999996,,20000.0,210.0
legumes,Échalote,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/echalote-917905,100000000.0,82300000.0,1810000.0,,12200000.0,500000.0,,5000000.0,,80.0,800000.0,,8000.0,36.0,10.0,200.0,190.0,100.0,10200000.0,,9500.0,70.0
legumes,Endive,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/endive-917906,100000000.0,94300000.0,1190000.0,,2830000.0,500000.0,,5000000.0,,80.0,800000.0,,2120.0,67.0,10.0,210.0,150.0,26.0,25600000.0,,20000.0,40.0
legumes,Épinard,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/epinard-917907,100000000.0,91600000.0,2620000.0,,2250000.0,500000.0,,5630000000.0,,2470.0,521000000.0,,41100.0,87.0,210.0,710.0,180.0,210.0,207000000.0,,114000.0,100.0
legumes,Fenouil,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/fenouil-917908,100000000.0,92900000.0,1000000.0,,2630000.0,500000.0,,8010000.0,,80.0,62800000.0,,2570.0,15.0,10.0,100.0,220.0,50.0,19600000.0,,37000.0,80.0
legumes,Giraumon,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/giraumon-917909,100000000.0,,,,3510000.0,,,320000000.0,,,,,,,,,,,,,,
legumes,Girolle,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/girolle-917876,100000000.0,88700000.0,2280000.0,,2300000.0,780000.0,,,5300000.0,60.0,,,5500.0,53.0,310.0,5440.0,1080.0,42.0,2000000.0,,8330.0,390.0
legumes,Gombo,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/gombo-917910,100000000.0,92600000.0,1870000.0,,2009999.9999999998,210000.0,,170000000.0,,270.0,40000000.0,,16300.0,130.0,55.0,870.0,210.0,190.0,46000000.0,,77000.0,85.0
legumes,Haricot beurre,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/haricot-beurre-917911,100000000.0,90100000.0,1850000.0,,5600000.0,160000.0,,,,450.0,,,18700.0,80.0,120.0,680.0,72.0,87.0,68500000.0,,41000.0,70.0
legumes,Haricot de lima,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/haricot-de-lima-917912,100000000.0,70200000.0,6840000.0,,15300000.0,860000.0,,126000000.0,,320.0,5600000.0,,23400.0,220.0,100.0,1470.0,250.0,200.0,34000000.0,,34000.0,320.0
legumes,Haricot mungo germé,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/haricot-mungo-germe-917913,100000000.0,91700000.0,2570000.0,,3400000.0,500000.0,,10000000.0,500000.0,95.0,2100000.0,,4130.0,65.0,60.0,710.0,170.0,60.0,61300000.0,,16000.0,100.0
legumes,Haricot plat,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/haricot-plat-917914,100000000.0,92200000.0,1930000.0,,4470000.0,120000.0,,,,,,,16000.0,,,,,,,,60000.0,
legumes,Haricot vert,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/haricot-vert-917915,100000000.0,90400000.0,1850000.0,,4139999.9999999995,210000.0,,379000000.0,,360.0,14400000.0,,13600.0,86.0,110.0,720.0,140.0,120.0,48500000.0,,48500.0,63.0
legumes,Igname jaune,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/igname-jaune-917916,100000000.0,66599999.99999999,2040000.0,,27600000.0,370000.0,,,,270.0,,,810.0,,,600.0,,,,,,50.0
legumes,Laitue,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/laitue-917917,100000000.0,95300000.0,1300000.0,,1330000.0,200000.0,,3640000000.0,,180.0,123000000.0,,11800.0,67.0,77.0,360.0,140.0,90.0,43500000.0,,64599.99999999999,36.0
legumes,Lentille blonde,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/lentille-blonde-917971,100000000.0,8800000.0,26100000.0,,48300000.0,1900000.0,,30700000.0,250000.0,,9820000.0,,500.0,320.0,29.0,1920.0,1620.0,440.0,103000000.0,,54000.0,790.0
legumes,Mâche,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/mache-917918,100000000.0,93700000.0,2000000.0,,500000.0,500000.0,,3280000000.0,,220.0,48900000.0,,2380.0,42.0,66.0,370.0,250.0,96.0,45500000.0,,41000.0,100.0
legumes,Maïs doux,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/mais-doux-917919,100000000.0,75400000.0,2820000.0,,18400000.0,1680000.0,,22000000.0,,290.0,,,3550.0,33.0,48.0,1040.0,290.0,130.0,75000000.0,,3510.0,36.0
legumes,Morille,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/morille-917877,100000000.0,89600000.0,3160000.0,,100000.0,540000.0,,,5100000.0,50.0,,,5000.0,69.0,210.0,2250.0,440.0,140.0,9000000.0,,43000.0,630.0
legumes,Navet,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/navet-917920,100000000.0,91900000.0,760000.0,,4700000.0,100000.0,,,,30.0,100000.0,,18500.0,40.0,38.0,700.0,200.0,85.0,17500000.0,,40000.0,63.0
legumes,Oignon,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/oignon-917923,100000000.0,89600000.0,1100000.0,,6250000.0,620000.0,,50000000.0,,45.0,350000.0,,3900.0,50.0,50.0,50.0,150.0,100.0,29600000.0,,25000.0,0.1
legumes,Oignon jaune,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/oignon-jaune-917921,100000000.0,89000000.0,1190000.0,,6390000.0,500000.0,,5000000.0,,80.0,800000.0,,2080.0,26.0,10.0,130.0,140.0,64.0,13000000.0,,13000.0,40.0
legumes,Oignon rouge,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/oignon-rouge-917922,100000000.0,90300000.0,1310000.0,,5630000.0,400000.0,,5000000.0,,120.0,800000.0,,4090.0,29.0,10.0,180.0,150.0,49.0,10900000.0,,22000.0,50.0
legumes,Oseille,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/oseille-917924,100000000.0,93000000.0,1840000.0,,1600000.0,650000.0,,,,,,,48000.0,40.0,100.0,500.0,41.0,120.0,13000000.0,,44000.0,130.0
legumes,Panais,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/panais-917925,100000000.0,80600000.0,1540000.0,,10100000.0,400000.0,,,,1900.0,22500000.0,,11500.0,90.0,120.0,1950.0,600.0,100.0,67000000.0,,45500.0,130.0
legumes,Petit pois,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/petit-pois-917926,100000000.0,79200000.0,5840000.0,,7000000.0,550000.0,,449000000.0,,75.0,47400000.0,,41500.0,290.0,130.0,2150.0,430.0,160.0,45000000.0,,27500.0,140.0
legumes,Piment,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/piment-917927,100000000.0,87900000.0,1870000.0,,7700000.0,320000.0,,534000000.0,,690.0,14000000.0,,155000.0,81.0,88.0,1070.0,130.0,390.0,23000000.0,,14000.0,150.0
legumes,Pissenlit,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/pissenlit-917928,100000000.0,85300000.0,2910000.0,,6100000.0,850000.0,,5850000000.0,,3440.0,778000000.0,,37500.0,190.0,200.0,800.0,84.0,250.0,27000000.0,,62300.0,67.0
legumes,Pleurote,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/pleurote-917878,100000000.0,89200000.0,3060000.0,,1500000.0,360000.0,,29000000.0,700000.0,,,,4000.0,130.0,350.0,4960.0,1290.0,110.0,38000000.0,,5000.0,240.0
legumes,Poireau,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/poireau-917929,100000000.0,87600000.0,1490000.0,,4900000.0,250000.0,,1000000000.0,,740.0,47000000.0,,18500.0,65.0,65.0,500.0,130.0,240.0,73000000.0,,50700.0,87.0
legumes,Pois gourmand,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/pois-gourmand-917930,100000000.0,88300000.0,3080000.0,,6200000.0,270000.0,,630000000.0,,390.0,25000000.0,,60000.0,150.0,80.0,600.0,750.0,160.0,42000000.0,,40700.0,79.0
legumes,Poivron,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/poivron-917934,100000000.0,92100000.0,800000.0,,4550000.0,270000.0,2000000.0,834000000.0,500000.0,1440.0,,,121000.0,41.0,41.0,740.0,120.0,380.0,40700000.0,,7700.0,100.0
legumes,Poivron jaune,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/poivron-jaune-917931,100000000.0,91900000.0,940000.0,,4730000.0,300000.0,,642000000.0,,1760.0,1180000.0,,121000.0,30.0,10.0,280.0,140.0,79.0,43300000.0,,8600.0,70.0
legumes,Poivron rouge,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/poivron-rouge-917932,100000000.0,90200000.0,1060000.0,,5980000.0,500000.0,,554000000.0,,3450.0,3160000.0,,121000.0,36.0,110.0,340.0,180.0,310.0,81800000.0,,4800.0,40.0
legumes,Poivron vert,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/poivron-vert-917933,100000000.0,93000000.0,810000.0,,3430000.0,500000.0,,154000000.0,,280.0,800000.0,,26900.0,15.0,10.0,300.0,110.0,210.0,55100000.0,,6200.0,40.0
legumes,Potimarron,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/potimarron-917935,100000000.0,94600000.0,630000.0,,3100000.0,100000.0,,,,100.0,,,5000.0,50.0,20.0,200.0,400.0,50.0,36000000.0,,18500.0,29.0
legumes,Potiron,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/potiron-917936,100000000.0,91600000.0,1000000.0,,3500000.0,100000.0,,3100000000.0,,1060.0,1100000.0,,9000.0,50.0,110.0,600.0,300.0,61.0,16000000.0,,21000.0,130.0
legumes,Radis,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/radis-917938,100000000.0,95500000.0,940000.0,,1530000.0,500000.0,,5000000.0,,80.0,800000.0,,12200.0,15.0,10.0,100.0,90.0,63.0,95400000.0,,15000.0,10.0
legumes,Radis noir,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/radis-noir-917937,100000000.0,91400000.0,940000.0,,5520000.0,300000.0,,5000000.0,,80.0,800000.0,,9580.0,21.0,16.0,230.0,140.0,77.0,17300000.0,,39000.0,10.0
legumes,Roquette,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/roquette-917939,100000000.0,91700000.0,2580000.0,,2100000.0,660000.0,,1420000000.0,,430.0,109000000.0,,15000.0,44.0,86.0,310.0,440.0,73.0,97000000.0,,160000.0,76.0
legumes,Rosé des près,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/rose-des-pres-917879,100000000.0,92100000.0,2300000.0,,2450000.0,400000.0,,,,120.0,,,4000.0,100.0,130.0,4200.0,,180.0,44000000.0,,10000.0,
legumes,Rutabaga,https://www.santemagazine.fr/alimentation/nutriments/guide-des-calories/legumes/rutabaga-917940,100000000.0,89500000.0,1170000.0,,5700000.0,130000.0,,1000000.0,,300.0,300000.0,,33000.0,68.0,40.0,1250.0,140.0,110.0,24000000.0,,45200.0,31.0
